investor_name,score,distance,investments,neighbors
Touchstone Innovations,0.045543432776645715,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf02e0>
Trucks Venture Capital,0.14962970031915773,1,50,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0350>
Unicom Venture Capital,0.03119977741448089,2,19,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf03c0>
Unicorn India Ventures,0.12668302171268098,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0430>
University Growth Fund,0.15603015952363775,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf04a0>
Valley Oak Investments,0.14627696039532553,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0510>
Value Creation Capital,0.02825246314688818,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0580>
Vector Venture Capital,0.028839471064838307,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf05f0>
Virgo Investment Group,0.10213655650095141,1,34,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0660>
Wild Basin Investments,0.28590258312668987,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf06d0>
William Tunstall-Pedoe,0.10037853900384029,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0740>
Xiamen C&D Corporation,0.08532445295294129,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf07b0>
Yueyin Venture Capital,0.14784771349911,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0820>
Zetta Venture Partners,0.2877251352052311,1,65,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0890>
Zürcher Kantonal Bank,0.08834284885119442,1,113,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0900>
123 Investment Managers,0.048155105647711055,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0970>
ABB Technology Ventures,0.179968550810685,1,49,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf09e0>
APV Technology Partners,0.45628813656853984,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0a50>
AbbVie Biotech Ventures,0.09354484851525087,1,45,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0ac0>
Advent Venture Partners,0.2266875631275048,1,91,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0b30>
Allegro Investment Fund,0.10607149813861896,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0ba0>
American River Ventures,0.32487064221703227,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0c10>
Anthem Venture Partners,0.31909596445818583,1,78,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0c80>
Ariadne Capital Limited,0.28731215696133844,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0cf0>
Ascent Venture Partners,0.270944225402515,1,107,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0d60>
Augusta Investments LLC,0.3060897905567018,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0dd0>
BDC Capital Corporation,0.11624966297997107,1,50,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0e40>
BIP Investment Partners,0.0561448655490534,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0eb0>
Bamboo Capital Partners,0.058827849067685484,2,29,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0f20>
BayTech Venture Capital,0.10832150268774927,1,28,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf0f90>
Berlin Venture Partners,0.06997930918303134,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1000>
Blossom Street Ventures,0.10488841844234231,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1070>
Brick & Mortar Ventures,0.2853306372367101,1,55,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf10e0>
Brown Brothers Harriman,0.4599808081610011,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1150>
Cambia Health Solutions,0.14775575721329717,1,27,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf11c0>
Cambridge Capital Group,0.06141297058924293,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1230>
Capital Medica Ventures,0.02523061883236086,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf12a0>
Cedar Grove Investments,0.17232790296747882,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1310>
Central Capital Ventura,0.06926858646195813,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1380>
Cherrystone Angel Group,0.047116976817568136,2,77,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf13f0>
China Merchants Capital,0.06344972438346483,1,88,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1460>
China Merchants Venture,0.050124086635206906,2,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf14d0>
Cincinnati Children’s,0.19049660476741778,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1540>
Conconi Growth Partners,0.11746598366849276,1,56,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf15b0>
Conor Seed Capital Fund,0.06424433835196332,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1620>
Constantia New Business,0.07442410152930641,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1690>
Dementia Discovery Fund,0.15382712840988574,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1700>
Dynamic Balance Capital,0.028046096943541474,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1770>
Eiffel Investment Group,0.053881194787308476,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf17e0>
Elderstreet Investments,0.17598665443249403,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1850>
Enjoyventure Management,0.09170280090073872,1,40,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf18c0>
Equity Venture Partners,0.06591410378395873,2,38,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1930>
Everest Venture Capital,0.058129955193792084,1,55,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf19a0>
Excalibur Fund Managers,0.07117989614452916,2,25,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1a10>
Fil Rouge Capital (FRC),0.12491155070401747,1,133,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1a80>
Financial Solutions Lab,0.23145726336083977,1,52,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1af0>
First Imagine! Ventures,0.04175719074383253,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1b60>
Force Over Mass Capital,0.09687681626666803,1,132,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1bd0>
Forward Venture Capital,0.10035347841941834,1,34,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1c40>
Fukuoka Financial Group,0.02363108395795966,2,27,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1cb0>
Fulcrum Equity Partners,0.12966113874029989,1,56,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1d20>
Fulmer Capital Partners,0.05497153105987914,2,36,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1d90>
Fyrfly Venture Partners,0.08711543998650632,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1e00>
GM&C Life Sciences Fund,0.03079174723235082,2,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1e70>
Globis Capital Partners,0.059416252535590734,1,148,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1ee0>
Golden Angels Investors,0.12502989673441423,1,44,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1f50>
Golden Equator Ventures,0.060495145096417166,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf1fc0>
Golden Palm Investments,0.12329769645590224,1,33,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2030>
Grand Sud Ouest Capital,0.02535385431335048,2,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf20a0>
Griffin Gaming Partners,0.2635503289373169,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2110>
Guiyang Venture Capital,0.027380289831741917,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2180>
Guotai Junan Securities,0.0387213567543267,2,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf21f0>
Harbert Growth Partners,0.11630712734325942,1,71,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2260>
Harlem Capital Partners,0.12676562962445626,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf22d0>
Health Catalyst Capital,0.22300981573032902,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2340>
Hi Inov - Dentressangle,0.05042107493213744,2,32,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf23b0>
Huaou Equity Investment,0.021602390738642868,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2420>
Huatai Zijin Investment,0.05343921545342147,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2490>
INGENIUM Emilia Romagna,0.019416581181187904,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2500>
Indaco Venture Partners,0.031085587782556236,2,22,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2570>
Indico Capital Partners,0.18292261822995606,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf25e0>
InnoCal Venture Capital,0.3035027034749762,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2650>
Invest Detroit Ventures,0.10774770999381816,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf26c0>
Jacques-Antoine Granjon,0.10482807366857891,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2730>
Jizhuan Venture Capital,0.03522638961413129,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf27a0>
Kearny Venture Partners,0.16689209554127002,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2810>
Kodiak Venture Partners,0.23742711386916482,1,137,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2880>
LaunchPad Venture Group,0.09075506170723252,1,107,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf28f0>
Leaguer Venture Capital,0.11963186597272314,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2960>
Leawood Venture Capital,0.24234362650816504,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf29d0>
Level Equity Management,0.14841044156465955,1,83,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2a40>
Limousin Participations,0.015414071912730103,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2ab0>
Linear Capital Partners,0.059530165172586344,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2b20>
Lucent Venture Partners,0.25858020002366766,1,54,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2b90>
Medica Venture Partners,0.0725667603740051,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2c00>
Meitav Investment House,0.1333143783145858,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2c70>
Mercia Asset Management,0.039373748488789516,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2ce0>
Meridian Growth Capital,0.06728499509966838,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2d50>
Meridian Street Capital,0.19120165256884533,1,28,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2dc0>
Merieux Equity Partners,0.2318097524536671,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2e30>
Mid Atlantic Bio Angels,0.04938755219903883,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2ea0>
Milestone Capital China,0.27741433972548774,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2f10>
Munich Venture Partners,0.15188774077022632,1,42,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2f80>
Mutual Capital Partners,0.053511877268020897,2,29,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf2ff0>
NCL Technology Ventures,0.15378996137496337,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3060>
Newgen Venture Partners,0.06983634638305324,2,34,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf30d0>
Newsion Venture Capital,0.03807975559188617,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3140>
Niigata Venture Capital,0.03076116437010862,2,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf31b0>
OPENAIR Equity Partners,0.33300336973365574,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3220>
Okasan Capital Partners,0.03697878589886346,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3290>
Overton Venture Capital,0.08947036220052657,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3300>
Oxford Capital Partners,0.08963450278752953,1,175,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3370>
Oyster Capital Partners,0.07802643377841614,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf33e0>
PacRim Venture Partners,0.2692201479995714,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3450>
Pilot Mountain Ventures,0.07585387907381295,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf34c0>
Pittco Capital Partners,0.08372546935330089,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3530>
Radiant Venture Capital,0.09832352745086212,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf35a0>
Re-Pie Asset Management,0.3652739747952599,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3610>
Realiza Business Angels,0.04028028214947871,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3680>
Redpoint Ventures China,0.11884186272735778,1,63,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf36f0>
Rincon Venture Partners,0.250589436843247,1,81,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3760>
Riyad TAQNIA Fund (RTF),0.05154024614098404,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf37d0>
Robbins Venture Capital,0.16244689987057534,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3840>
Rubicon Venture Capital,0.2069908731508052,1,48,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf38b0>
Runway Venture Partners,0.1262784082053848,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3920>
Sebastian Siemiatkowski,0.19887074072119043,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3990>
Select Venture Partners,0.09126374953005584,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3a00>
Sequel Venture Partners,0.21957798120476682,1,50,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3a70>
Simile Venture Partners,0.07577549400536313,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3ae0>
Singapore Angel Network,0.06826154383012235,1,82,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3b50>
Singularity Investments,0.23448671469620158,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3bc0>
Sirius Venture Partners,0.0671249660856585,2,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3c30>
Sony Financial Ventures,0.05028305699104809,2,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3ca0>
SoundBoard Venture Fund,0.08841240078152912,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3d10>
Southwest Angel Network,0.05895637643934453,2,19,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3d80>
Spring Mountain Capital,0.18626337707946747,1,37,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3df0>
Suffolk Equity Partners,0.15417834578171707,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3e60>
Syncom Venture Partners,0.1166253054624161,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3ed0>
TBS Innovation Partners,0.03201355165977508,2,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eaf3f40>
Tavistock Life Sciences,0.07458967393150007,2,16,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08040>
The Caisse des Dépôts,0.05410308056221424,1,27,<generator object Runner.run.<locals>.<genexpr> at 0x11eb080b0>
The Capital Partnership,0.06929508113187768,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08120>
The Entrepreneurs' Fund,0.17308776405973425,1,43,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08190>
The Walt Disney Company,0.15806565493874378,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08200>
Thyra Global Management,0.4367149859582259,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08270>
Tianjin Venture Capital,0.0494004190015121,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb082e0>
Time Warner Investments,0.43548847844002014,1,94,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08350>
TriStar Health Partners,0.0366443848906549,2,45,<generator object Runner.run.<locals>.<genexpr> at 0x11eb083c0>
Triangle Angel Partners,0.10713277093370308,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08430>
Trilogy Equity Partners,0.2397090291855953,1,89,<generator object Runner.run.<locals>.<genexpr> at 0x11eb084a0>
Tuhaye Venture Partners,0.1400444266145091,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08510>
Two Small Fish Ventures,0.1012074222249494,1,29,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08580>
Ufida Happiness Capital,0.05069219986837606,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb085f0>
Ultrabuttonwood Capital,0.048533216306301676,2,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08660>
University Venture Fund,0.1888512871487466,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eb086d0>
Venture Labo Investment,0.035975662117958176,2,61,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08740>
VentureBuilders Capital,0.015420193570667064,3,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eb087b0>
Vortex Capital Partners,0.35784441391566324,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08820>
Webb Investment Network,0.4330076654449478,1,142,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08890>
Western Digital Capital,0.27000850146541727,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08900>
Wheelhouse 360 Partners,0.12996177760958894,1,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08970>
WorldQuant Ventures LLC,0.11314063658850422,1,36,<generator object Runner.run.<locals>.<genexpr> at 0x11eb089e0>
ZJKF Capital Management,0.021346176776569616,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08a50>
signals Venture Capital,0.08458659378050387,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08ac0>
Acequia Capital (AceCap),0.2196319759070672,1,426,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08b30>
Ahren Innovation Capital,0.22586142068264647,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08ba0>
Alibaba Capital Partners,0.17014852127041333,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08c10>
Allegro Venture Partners,0.2586383706523539,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08c80>
American Family Ventures,0.16771439480030273,1,57,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08cf0>
Apeiron Investment Group,0.09448160700655014,1,22,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08d60>
Ares Capital Corporation,0.12739833233912515,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08dd0>
Armilar Venture Partners,0.16593354418317416,1,66,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08e40>
Asahi Media Lab Ventures,0.05663240940006587,2,29,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08eb0>
Asset Management Company,0.10276521432575385,1,34,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08f20>
Autobot Capital Partners,0.049093574584379934,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eb08f90>
Benhamou Global Ventures,0.13743824892341697,1,90,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09000>
Benslie Investment Group,0.06433181807548759,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09070>
Better Tomorrow Ventures,0.21692533494675384,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eb090e0>
BlackBerry Partners Fund,0.249263951016418,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09150>
Blue Focus PR Consulting,0.052040523538952825,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb091c0>
Bossa Nova Investimentos,0.07652176047100454,1,234,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09230>
Boston Impact Initiative,0.07127920409976532,2,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb092a0>
Boston Syndicates (BOSS),0.13274597143638123,1,40,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09310>
Brandon Capital Partners,0.10223452778101164,1,32,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09380>
Brooklyn Bridge Ventures,0.17928701357124194,1,91,<generator object Runner.run.<locals>.<genexpr> at 0x11eb093f0>
CDIB BioScience Ventures,0.13696813369351332,1,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09460>
Cambrian Venture Capital,0.025714595065698894,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb094d0>
Carlos Gonzalez- Cadenas,0.1933910933545958,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09540>
Cedars-Sinai Accelerator,0.10422417116299088,1,63,<generator object Runner.run.<locals>.<genexpr> at 0x11eb095b0>
Chenhui Venture Partners,0.049487863206896354,2,24,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09620>
China Prosperity Capital,0.03379618082567891,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09690>
Co-Stone Venture Capital,0.04559983194905785,2,57,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09700>
Concrete Venture Capital,0.11659276375267318,1,21,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09770>
Consensus Business Group,0.08442578662585014,1,12,<generator object Runner.run.<locals>.<genexpr> at 0x11eb097e0>
Danone Manifesto Venture,0.07806340732857923,2,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09850>
Detroit Venture Partners,0.19033577982204647,1,74,<generator object Runner.run.<locals>.<genexpr> at 0x11eb098c0>
Electronic Soul Ventures,0.02757978364628892,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09930>
Excel Venture Management,0.12417036073630201,1,65,<generator object Runner.run.<locals>.<genexpr> at 0x11eb099a0>
Extreme Venture Partners,0.2211872586799139,1,72,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09a10>
Figure Eight Investments,0.09560130941001196,1,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09a80>
Financial Health Network,0.30892115286039123,1,13,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09af0>
Financial Venture Studio,0.15847848637204706,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09b60>
Finnvera Venture Capital,0.05565452806947421,1,85,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09bd0>
Foxconn Technology Group,0.15825046162851217,1,75,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09c40>
Foxmont Capital Partners,0.0642372326475702,2,17,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09cb0>
Frontier Venture Capital,0.18837849845363336,1,96,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09d20>
Gagarin Capital Partners,0.15598615470859734,1,25,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09d90>
Global Brain Corporation,0.08461209452846208,1,368,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09e00>
Great Chiliocosm Capital,0.0471574533320294,2,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09e70>
Ground Squirrel Ventures,0.056041793474865605,2,25,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09ee0>
Hokkaido Venture Capital,0.022680153646267662,2,22,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09f50>
Hongtai Capital Holdings,0.062479926556805,1,50,<generator object Runner.run.<locals>.<genexpr> at 0x11eb09fc0>
Hunt Technology Ventures,0.09009160287186094,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a030>
Intermountain Healthcare,0.31043055388402163,1,16,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a0a0>
Jiangmen Venture Capital,0.08752508762249765,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a110>
Johnson Venture Partners,0.055466262196207955,2,23,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a180>
K1 Investment Management,0.10090259104270041,2,41,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a1f0>
KIZOO Technology Capital,0.0961192484637956,1,44,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a260>
Kistefos Venture Capital,0.0795158507165807,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a2d0>
Las Olas Venture Capital,0.18440281753831253,1,31,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a340>
Launchpad Digital Health,0.09280710785967074,1,38,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a3b0>
LifeSci Venture Partners,0.14287052799986583,1,30,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a420>
LiveOak Venture Partners,0.12807701856402073,1,76,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a490>
Lockheed Martin Ventures,0.21058692112825445,1,44,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a500>
Mainport Innovation Fund,0.04511545005715064,2,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a570>
Marathon Venture Capital,0.08696063277163295,2,24,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a5e0>
Maverick Ventures Israel,0.24746006960244682,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a650>
Mistral Venture Partners,0.2037327086025407,1,47,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a6c0>
Motivate Venture Capital,0.12501433271330864,1,26,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a730>
Nesta Impact Investments,0.037097888665811624,2,33,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a7a0>
New Era Capital Partners,0.11228552698869032,1,18,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a810>
"New Europe Ventures, LLC",0.1025827751647207,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a880>
New Medical Technologies,0.12260749232447346,1,11,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a8f0>
NewBound Venture Capital,0.10172537725429537,1,20,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a960>
NextGen Venture Partners,0.17281702029834145,1,80,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0a9d0>
Nirvana Venture Advisors,0.08140498903755501,2,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0aa40>
Normandie Participations,0.0287145786342906,2,24,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0aab0>
OGCI Climate Investments,0.1553625568923921,1,32,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0ab20>
OXO Technologies Holding,0.03472396318366126,2,14,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0ab90>
Octagon Capital Advisors,0.08916449656950051,1,15,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0ac00>
Octagon Capital Partners,0.09261215226173095,1,19,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0ac70>
Oriental Fortune Capital,0.05507898053001602,1,195,<generator object Runner.run.<locals>.<genexpr> at 0x11eb0ace0>
